squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Arsenal,27,24.4,52.8,38,418,"3,420",38.0,60,41,101,55,5,8,67,4,60.5,55.1,40.2,95.4,734,1655,1.58,1.08,2.66,1.45,2.53,1.59,1.06,2.65,1.45,2.51,38,38,"3,420",48,1.26,147,100,70.7,22,3,13,13,34.2,6,5,0,1,0.0,0,3,1,47.6,0.29,+0.6,+0.02,151,533,28.3,1037,175,36.0,33.8,251,63.7,48.3,487,32,6.6,61,1.61,7.3,581,186,32.0,15.29,4.89,0.09,0.30,17.8,21,0.10,-0.5,-0.1,16176,19843,81.5,280868,91114,7325,8210,89.2,7187,8140,88.3,1326,2584,51.3,34.6,+0.8,437,1354,329,74,18149,1628,404,77,132,633,679,208,153,23,5,66,309,1030,27.11,788,68,57,66,39,12,99,2.61,69,8,4,13,4,1,540,311,261,195,84,244,500,48.8,256,386,123,263,296,836,658,20,23780,2227,7151,10336,6491,982,23772,590,319,54.1,271,45.9,13993,73530,39388,494,223,557,337,16066,1642,3,365,357,66,6,6,1,1861,463,572,44.7,2021,2022
Aston Villa,31,26.1,46.5,38,418,"3,420",38.0,50,42,92,47,3,3,81,2,44.0,42.0,34.8,76.8,653,1300,1.32,1.11,2.42,1.24,2.34,1.16,0.92,2.08,1.10,2.02,38,38,"3,420",54,1.42,149,96,66.4,13,6,19,11,28.9,6,4,1,1,20.0,2,5,2,46.5,0.29,-5.5,-0.14,157,442,35.5,880,176,36.5,33.6,303,39.9,34.8,513,40,7.8,34,0.89,15.4,461,159,34.5,12.13,4.18,0.10,0.30,17.6,20,0.09,+6.0,+5.0,12748,16499,77.3,220973,85405,5916,6803,87.0,5184,6136,84.5,1239,2571,48.2,30.0,+7.2,356,1019,293,70,14615,1832,525,71,97,670,716,196,111,42,11,52,278,837,22.03,608,85,49,41,48,6,93,2.45,65,9,9,7,3,0,634,382,300,259,75,300,649,46.2,349,453,140,313,339,973,693,13,20609,2411,6876,8896,5049,825,20606,587,333,56.7,254,43.3,11796,62511,31674,422,166,595,344,12668,1293,1,401,504,52,2,6,2,1850,538,561,49.0,2021,2022
Brentford,29,25.4,44.8,38,418,"3,420",38.0,46,33,79,40,6,6,65,3,45.8,41.1,33.0,74.1,450,1189,1.21,0.87,2.08,1.05,1.92,1.21,0.87,2.07,1.08,1.95,38,38,"3,420",56,1.47,179,125,71.5,13,7,18,9,23.7,5,5,0,0,0.0,1,8,2,49.4,0.25,-4.6,-0.12,298,768,38.8,1355,184,43.2,36.2,300,61.0,45.2,626,37,5.9,58,1.53,15.8,436,141,32.3,11.47,3.71,0.09,0.28,16.3,11,0.10,+0.2,-1.1,11676,16272,71.8,211867,85983,5201,6312,82.4,4797,6120,78.4,1357,2852,47.6,33.8,0.0,311,942,262,81,14443,1763,432,50,70,640,778,159,84,47,9,66,333,739,19.45,487,96,37,62,43,14,78,2.05,46,11,4,8,9,0,607,342,299,228,80,291,616,47.2,325,383,113,270,393,1000,863,7,20462,2793,7862,8201,4566,819,20456,476,262,55.0,214,45.0,10280,49925,26085,332,102,563,291,11565,1170,2,371,363,66,6,5,2,2061,717,728,49.6,2021,2022
Brighton,26,26.2,54.4,38,418,"3,420",38.0,40,30,70,36,4,7,72,2,46.2,40.7,32.3,72.9,676,1547,1.05,0.79,1.84,0.95,1.74,1.21,0.85,2.06,1.07,1.92,38,38,"3,419",44,1.16,146,102,71.9,12,15,11,11,28.9,4,3,0,1,0.0,1,6,0,42.5,0.28,-1.5,-0.04,161,568,28.3,1317,188,31.4,23.9,241,64.3,48.8,535,60,11.2,36,0.95,9.3,482,141,29.3,12.68,3.71,0.07,0.26,17.7,15,0.09,-6.2,-4.7,16410,20588,79.7,288827,95307,7195,8172,88.0,7130,8208,86.9,1579,2953,53.5,31.5,-2.3,356,1187,342,72,18838,1697,390,58,152,728,784,200,84,96,0,53,397,870,22.89,630,84,49,55,40,12,72,1.89,49,8,4,6,4,1,668,403,306,257,105,243,563,43.2,320,480,150,330,358,1026,723,12,24854,2629,8034,10520,6505,876,24847,559,317,56.7,242,43.3,13919,68537,35095,519,139,598,349,16278,1529,0,393,355,53,4,4,0,2154,569,498,53.3,2021,2022
Chelsea,26,27.4,61.8,38,418,"3,420",38.0,75,52,127,67,8,9,63,1,63.4,56.6,44.9,101.5,894,1967,1.97,1.37,3.34,1.76,3.13,1.67,1.18,2.85,1.49,2.67,38,38,"3,420",33,0.87,115,83,76.5,21,11,6,16,42.1,6,6,0,0,0.0,0,2,1,31.6,0.22,-0.4,-0.01,91,222,41.0,892,183,19.1,26.4,202,25.7,24.9,419,30,7.2,54,1.42,18.8,583,200,34.3,15.34,5.26,0.11,0.34,17.4,26,0.10,+11.6,+10.4,21190,24888,85.1,342325,113085,10628,11617,91.5,8318,9322,89.2,1524,2514,60.6,42.6,+7.1,439,1614,437,66,23158,1661,434,77,101,745,713,241,113,100,0,69,364,1064,28.00,818,62,48,75,49,12,135,3.55,97,9,8,10,9,2,621,348,267,269,85,257,567,45.3,310,408,96,312,347,968,641,15,28975,2279,7926,13385,7881,1066,28966,624,364,58.3,260,41.7,17090,86187,46504,729,243,591,383,21040,1956,0,409,392,69,8,6,1,2084,538,486,52.5,2021,2022
Crystal Palace,24,27.1,51.1,38,418,"3,420",38.0,50,31,81,44,6,8,69,1,46.4,40.1,31.0,71.1,592,1229,1.32,0.82,2.13,1.16,1.97,1.22,0.82,2.04,1.06,1.87,38,38,"3,420",46,1.21,144,99,70.1,11,15,12,12,31.6,4,3,1,0,25.0,2,11,2,38.5,0.24,-5.5,-0.14,130,375,34.7,994,222,26.8,29.8,272,40.1,33.1,525,28,5.3,43,1.13,11.2,404,140,34.7,10.63,3.68,0.11,0.31,16.1,13,0.10,+3.6,+3.9,14983,19081,78.5,265538,92523,6553,7495,87.4,6521,7610,85.7,1467,2871,51.1,30.2,0.0,305,990,270,75,17115,1903,528,40,120,643,844,175,88,44,8,63,316,711,18.71,500,63,43,46,43,16,81,2.13,53,3,7,8,9,1,637,374,323,236,78,273,575,47.5,302,452,135,317,333,970,761,5,23466,2753,8764,9989,4943,749,23458,687,382,55.6,305,44.4,13129,65928,33176,410,149,671,471,14878,1214,1,414,481,63,6,4,2,2103,610,618,49.7,2021,2022
Everton,33,26.7,40.0,38,418,"3,420",38.0,42,29,71,36,6,7,82,6,41.2,35.8,28.5,64.3,512,1100,1.11,0.76,1.87,0.95,1.71,1.09,0.75,1.83,0.94,1.69,38,38,"3,420",66,1.74,188,127,66.0,11,6,21,8,21.1,2,2,0,0,0.0,2,13,5,55.9,0.29,-5.1,-0.13,292,844,34.6,927,124,65.2,48.9,298,80.5,59.5,568,26,4.6,37,0.97,10.7,430,130,30.2,11.32,3.42,0.08,0.28,17.7,18,0.08,+0.8,+0.2,10366,14557,71.2,184813,76163,4889,5859,83.4,3844,4901,78.4,1215,2704,44.9,25.1,+0.5,323,898,255,77,12746,1758,413,30,70,653,783,161,83,60,0,53,345,742,19.53,533,69,43,42,45,10,68,1.79,46,4,4,6,8,0,705,402,369,252,84,336,735,45.7,399,496,140,356,365,1070,815,15,19075,2289,6394,7899,5013,728,19068,634,337,53.2,295,46.5,9422,53443,25599,388,143,640,325,10276,1086,2,368,388,53,7,2,5,2023,634,725,46.7,2021,2022
Leeds United,29,26.1,52.3,38,418,"3,420",38.0,42,26,68,37,5,5,101,3,44.4,40.4,31.3,71.8,671,1483,1.11,0.68,1.79,0.97,1.66,1.17,0.82,1.99,1.06,1.89,38,38,"3,420",79,2.08,224,146,67.0,9,11,18,5,13.2,5,5,0,0,0.0,3,10,1,62.4,0.26,-15.6,-0.41,109,413,26.4,1108,276,27.5,30.4,292,37.0,33.2,445,23,5.2,47,1.24,23.7,480,142,29.6,12.63,3.74,0.08,0.26,18.3,13,0.09,-2.4,-3.4,13989,18288,76.5,242664,89161,6271,7285,86.1,5921,7050,84.0,1325,2754,48.1,25.1,-5.3,347,995,272,53,16432,1793,417,66,140,648,798,170,100,38,3,63,368,825,21.71,589,68,52,60,42,14,66,1.74,36,2,10,10,5,3,787,437,396,298,93,408,886,46.0,478,473,143,330,395,1182,621,15,22705,2608,8521,9502,4919,789,22700,655,339,51.8,316,48.2,12260,67099,36354,412,170,676,298,13865,1467,0,469,368,63,4,5,1,2260,470,626,42.9,2021,2022
Leicester City,28,26.5,52.0,38,418,"3,420",38.0,62,46,108,60,2,2,55,1,47.8,46.2,34.2,80.4,622,1356,1.63,1.21,2.84,1.58,2.79,1.26,0.90,2.16,1.22,2.12,38,38,"3,420",59,1.55,192,132,72.9,14,10,14,7,18.4,9,7,2,0,22.2,1,15,1,56.9,0.26,-1.1,-0.03,196,491,39.9,1021,174,35.7,25.8,302,41.7,36.7,551,16,2.9,39,1.03,10.7,433,164,37.9,11.39,4.32,0.14,0.37,17.8,14,0.11,+14.2,+13.8,16129,20137,80.1,269547,94214,7751,8789,88.2,6573,7579,86.7,1329,2581,51.5,26.9,+11.8,312,1025,254,57,18268,1809,457,65,105,556,769,185,113,42,2,60,379,745,19.61,566,41,48,42,33,15,105,2.76,81,3,4,8,5,4,690,384,336,270,84,306,720,42.5,414,469,146,323,367,1057,777,15,24409,2771,8575,11067,4962,746,24407,547,297,54.3,250,45.7,13897,68708,34763,467,157,601,368,16036,1351,0,356,396,60,1,9,1,2015,530,553,48.9,2021,2022
Liverpool,27,27.7,62.7,38,418,"3,420",38.0,94,71,165,87,7,8,50,1,88.7,82.7,63.5,146.2,885,2243,2.47,1.87,4.34,2.29,4.16,2.33,1.67,4.00,2.18,3.85,38,38,"3,420",26,0.68,107,82,75.7,28,8,2,21,55.3,0,0,0,0,,0,3,1,26.6,0.26,+1.6,+0.04,116,268,43.3,1294,224,16.2,22.7,185,31.4,32.7,360,22,6.1,92,2.42,17.1,721,237,32.9,18.97,6.24,0.12,0.37,16.7,13,0.12,+5.3,+4.3,21163,25552,82.8,370621,127087,9420,10506,89.7,9245,10569,87.5,2000,3211,62.3,56.2,+7.5,527,1878,511,92,23742,1747,436,112,167,897,780,282,47,207,0,63,374,1249,32.87,912,105,63,104,49,16,163,4.29,121,9,9,19,5,0,554,320,207,240,107,233,576,40.5,343,359,74,285,340,894,523,8,29575,2130,7195,14176,8419,1377,29567,635,343,54.0,291,45.8,17262,84190,45325,672,290,590,366,21042,2227,0,363,286,63,5,0,1,2265,571,467,55.0,2021,2022
Manchester City,26,27.0,67.9,38,418,"3,420",38.0,96,63,159,89,7,9,42,1,88.7,81.4,65.5,146.9,1145,2421,2.53,1.66,4.18,2.34,4.00,2.33,1.72,4.06,2.14,3.87,38,38,"3,420",26,0.68,85,59,70.6,29,6,3,21,55.3,1,1,0,0,0.0,0,1,0,25.8,0.29,-0.2,-0.01,88,188,46.8,1018,171,15.7,25.7,147,19.0,26.2,310,21,6.8,58,1.53,19.0,704,237,33.7,18.53,6.24,0.13,0.38,16.3,17,0.12,+7.3,+7.6,24406,27902,87.5,412596,117964,11713,12605,92.9,10158,11162,91.0,1972,2895,68.1,57.1,-2.5,536,2110,535,74,26239,1597,406,102,192,869,664,316,154,50,4,66,355,1286,33.84,997,78,70,88,42,11,158,4.16,112,10,6,19,8,3,498,284,183,214,101,227,509,44.6,282,267,55,212,279,777,403,7,31381,1837,6566,15281,9729,1499,31372,741,425,57.4,316,42.6,21064,110018,61200,840,386,497,316,24212,2402,0,321,330,66,7,1,0,1967,482,397,54.8,2021,2022
Manchester Utd,29,27.2,52.7,38,418,"3,420",38.0,56,46,102,53,3,5,77,2,55.8,51.9,42.5,94.3,784,1568,1.47,1.21,2.68,1.39,2.61,1.47,1.12,2.59,1.36,2.48,38,38,"3,420",57,1.50,180,124,70.0,16,10,12,8,21.1,5,3,2,0,40.0,0,4,3,55.1,0.29,+1.1,+0.03,103,315,32.7,623,134,30.0,30.9,299,42.8,35.9,525,8,1.5,25,0.66,14.0,503,179,35.6,13.24,4.71,0.11,0.30,17.7,19,0.11,+0.2,+1.1,16690,20641,80.9,280259,93084,8162,9234,88.4,6398,7436,86.0,1548,2626,58.9,37.1,+3.5,407,1315,312,65,18862,1691,376,80,187,659,725,197,74,88,0,88,369,917,24.13,706,65,56,38,39,13,104,2.74,77,6,6,7,5,3,585,358,320,197,68,265,608,43.6,343,404,133,271,340,925,704,20,24652,2256,7391,11141,6331,883,24647,631,368,58.3,263,41.7,13954,76394,41495,587,213,538,333,16590,1562,1,396,320,88,3,5,3,2071,555,443,55.6,2021,2022
Newcastle Utd,29,27.5,40.4,38,418,"3,420",38.0,41,23,64,38,3,3,81,2,38.1,35.9,25.8,61.7,544,923,1.08,0.61,1.68,1.00,1.61,1.00,0.68,1.68,0.94,1.62,38,38,"3,420",62,1.63,165,104,65.5,13,10,15,8,21.1,6,5,1,0,16.7,0,8,2,52.3,0.29,-7.7,-0.20,302,726,41.6,864,127,50.3,44.5,344,84.6,57.5,521,30,5.8,18,0.47,10.5,446,142,31.8,11.74,3.74,0.09,0.27,18.1,15,0.08,+2.9,+2.1,10201,14036,72.7,188373,77685,4545,5432,83.7,3917,4880,80.3,1343,2746,48.9,23.3,-2.8,308,791,193,55,12203,1762,415,31,114,592,743,160,90,46,14,71,281,758,19.95,504,81,61,57,44,11,70,1.84,46,4,5,9,6,0,659,383,334,266,59,304,641,47.4,337,420,162,258,360,1019,776,14,18281,2310,6731,7483,4314,727,18278,632,359,56.8,273,43.2,9243,50896,23964,397,163,622,359,10113,911,1,392,366,71,1,6,2,1835,677,619,52.2,2021,2022
Southampton,25,25.7,47.7,38,418,"3,420",38.0,41,26,67,37,4,4,65,2,44.8,41.6,32.5,74.1,728,1326,1.08,0.68,1.76,0.97,1.66,1.18,0.85,2.03,1.10,1.95,38,38,"3,420",67,1.76,183,118,64.5,9,13,16,8,21.1,2,2,0,0,0.0,0,12,2,57.2,0.31,-7.8,-0.21,196,612,32.0,884,149,46.4,38.4,285,70.9,49.3,573,42,7.3,33,0.87,14.0,478,161,33.7,12.58,4.24,0.08,0.23,17.7,24,0.09,-3.8,-4.6,12505,16941,73.8,211003,80089,6089,7173,84.9,4893,6093,80.3,1112,2591,42.9,28.7,-6.5,353,1016,249,58,15115,1784,411,43,81,711,750,233,106,105,4,42,343,814,21.42,585,68,43,51,49,18,71,1.87,44,5,6,4,9,3,602,340,285,243,74,248,581,42.7,333,430,132,298,446,1048,795,13,21418,2216,6541,9409,5713,830,21414,624,350,56.1,274,43.9,11085,62327,31425,561,197,626,366,12388,1314,1,402,363,42,4,2,2,2224,672,726,48.1,2021,2022
Tottenham,25,26.5,51.8,38,418,"3,420",38.0,63,50,113,58,5,5,69,1,61.2,57.3,47.0,104.4,791,1459,1.66,1.32,2.97,1.53,2.84,1.61,1.24,2.85,1.51,2.75,38,38,"3,420",40,1.05,137,98,72.3,22,5,11,16,42.1,2,2,0,0,0.0,1,5,1,37.6,0.26,-1.4,-0.04,115,279,41.2,672,161,29.8,31.0,282,28.0,26.4,567,33,5.8,45,1.18,14.2,486,185,38.1,12.79,4.87,0.12,0.31,16.7,16,0.12,+1.8,+0.7,17204,20696,83.1,283871,93464,8270,9143,90.5,6856,7812,87.8,1376,2371,58.0,41.3,+3.0,379,1172,338,81,18976,1658,430,88,133,632,676,193,78,62,0,62,332,882,23.21,678,51,46,61,37,9,117,3.08,95,3,4,8,6,1,598,349,286,244,68,262,584,44.9,322,470,161,309,355,953,793,15,24853,2515,8010,11453,5627,864,24848,667,375,56.2,291,43.6,15122,82037,42338,596,195,588,341,17097,1450,1,386,406,62,3,2,1,1893,560,500,52.8,2021,2022
West Ham,25,28.2,47.9,38,418,"3,420",38.0,58,46,104,54,4,6,52,3,51.4,46.8,37.4,84.2,646,1449,1.53,1.21,2.74,1.42,2.63,1.35,0.99,2.34,1.23,2.22,38,38,"3,420",51,1.34,165,113,70.3,16,8,14,8,21.1,6,2,3,1,60.0,2,8,2,48.0,0.27,-1.0,-0.03,202,553,36.5,748,167,50.5,46.3,305,57.4,42.9,610,29,4.8,12,0.32,5.5,443,142,32.1,11.66,3.74,0.12,0.38,16.6,13,0.11,+6.6,+7.2,14326,18378,78.0,251152,89191,6627,7493,88.4,5789,6856,84.4,1479,2906,50.9,32.4,+8.6,320,1106,271,87,16647,1672,309,29,146,802,770,200,135,43,1,59,353,770,20.26,569,68,47,50,28,8,102,2.68,72,10,5,9,5,1,534,301,273,199,62,240,557,43.1,317,420,175,245,374,908,781,5,22331,2444,7012,9992,5543,810,22325,545,306,56.1,239,43.9,12622,68100,32664,479,171,520,294,14229,1437,2,323,276,59,3,6,2,1970,639,628,50.4,2021,2022
Wolves,26,27.3,49.5,38,418,"3,420",38.0,35,22,57,34,1,1,62,2,37.5,36.8,26.4,63.2,723,1283,0.92,0.58,1.50,0.89,1.47,0.99,0.69,1.68,0.97,1.66,38,38,"3,420",43,1.13,167,125,79.6,15,6,17,11,28.9,10,9,0,1,0.0,1,2,1,49.3,0.25,+7.3,+0.19,122,423,28.8,863,220,35.6,36.1,275,42.2,36.5,562,44,7.8,41,1.08,14.2,401,133,33.2,10.55,3.50,0.08,0.26,18.6,13,0.09,-2.5,-2.8,15253,19103,79.8,275607,92814,6533,7415,88.1,6610,7664,86.2,1718,3005,57.2,23.4,-4.4,294,1096,212,57,17380,1662,420,58,151,587,718,168,41,86,6,61,329,692,18.21,496,44,65,37,31,19,58,1.53,37,4,5,8,2,2,673,377,377,242,54,273,671,40.7,398,437,135,302,389,1062,820,20,23334,2657,8472,10204,4887,703,23333,771,450,58.4,321,41.6,12837,69338,36188,522,190,598,341,15117,1262,2,366,335,61,1,10,1,2104,461,490,48.5,2021,2022
Bournemouth,32,24.8,56.4,46,506,"4,140",46.0,73,52,125,69,4,5,99,5,75.0,71.1,56.0,127.1,869,1924,1.59,1.13,2.72,1.50,2.63,1.63,1.22,2.85,1.54,2.76,46,46,"4,140",39,0.85,153,117,76.5,25,13,8,21,45.7,3,3,0,0,0.0,0,7,3,39.3,0.24,+3.3,+0.07,120,454,26.4,1026,214,31.6,24.6,313,41.5,36.0,623,18,2.9,29,0.63,4.0,576,204,35.4,12.52,4.43,0.12,0.34,16.0,17,0.13,-2.0,-2.1,19162,24374,78.6,338582,114007,8397,9669,86.8,8394,9841,85.3,1863,3602,51.7,50.8,-4.0,448,1431,416,84,21938,2389,595,52,208,700,1158,239,119,33,8,47,402,995,21.63,743,87,56,58,33,18,129,2.80,93,10,9,10,5,2,655,385,303,260,92,301,620,48.5,319,424,114,310,445,1100,899,9,29510,2895,9690,12952,7186,1157,29505,713,361,50.6,352,49.4,17865,98010,51067,584,242,903,398,18998,1911,2,531,455,47,4,3,3,2502,783,771,50.4,2021,2022
Fulham,29,26.7,60.3,46,506,"4,140",46.0,102,78,180,96,6,7,70,2,95.1,89.6,70.4,160.0,962,2238,2.22,1.70,3.91,2.09,3.78,2.07,1.53,3.60,1.95,3.48,46,46,"4,140",43,0.93,135,94,71.9,27,9,10,17,37.0,5,5,0,0,0.0,0,4,2,40.4,0.27,-0.6,-0.01,140,396,35.4,1016,180,27.0,27.4,314,38.9,36.6,486,18,3.7,33,0.72,16.3,732,265,36.2,15.91,5.76,0.13,0.36,17.0,18,0.13,+6.9,+6.4,22414,27253,82.2,398122,133199,9677,10815,89.5,10078,11488,87.7,2163,3673,58.9,63.9,+7.6,572,1665,532,134,24902,2279,574,68,179,954,1013,289,126,59,4,72,392,1312,28.52,998,104,63,85,50,12,176,3.83,134,13,8,13,7,1,624,385,270,283,71,297,629,47.2,332,423,111,312,449,1073,692,15,32150,2677,9284,15110,8022,1277,32143,730,407,55.8,324,44.4,19529,99427,52378,670,262,836,395,22234,2218,0,474,478,72,6,5,2,2436,712,751,48.7,2021,2022
Nott'ham Forest,33,25.2,50.4,46,506,"4,140",46.0,71,51,122,65,6,7,88,3,68.7,63.7,48.9,112.6,886,1380,1.54,1.11,2.65,1.41,2.52,1.49,1.06,2.56,1.39,2.45,46,46,"4,134",40,0.87,169,130,79.3,23,11,12,17,37.0,6,5,1,0,16.7,0,2,2,45.4,0.24,+7.4,+0.16,228,717,31.8,1662,296,34.3,30.3,344,42.7,38.2,591,41,6.9,45,0.98,12.2,566,189,33.4,12.30,4.11,0.11,0.34,18.1,19,0.12,+2.3,+1.3,15502,20609,75.2,291945,107356,6132,7157,85.7,7096,8560,82.9,1909,3823,49.9,38.1,+2.1,434,1130,272,62,18096,2422,611,35,159,693,1126,255,86,110,6,91,345,997,21.67,701,86,89,57,47,17,124,2.70,80,12,10,11,7,4,700,413,376,250,74,287,623,46.1,336,478,140,338,486,1186,842,12,25687,3019,9726,10489,5775,922,25680,803,425,52.9,378,47.1,14509,84071,42599,544,271,790,453,15319,1368,2,499,552,91,6,6,2,2388,743,680,52.2,2021,2022
